origin|split_on_leg|driver_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 05:48:00-05:00|50th Street|3.6 mi|40.7623826|-73.9863368|1062|1259|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2160|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 05:48:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1222|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|543|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 05:48:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1099|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1380|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 05:48:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1349|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1260|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 05:48:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7715416|-73.8717269|412|403|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 05:48:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|0.2 mi|40.7734912|-73.8758585|84|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 06:00:00-05:00||9.9 mi|40.7715416|-73.8717269|1223|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00||11.4 mi|40.774059|-73.871857|n/a|2919|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00||11.4 mi|40.774059|-73.871857|n/a|2919|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|107|130|-74.0001873|40.7313277|11.0 mi|40.774059|-73.871857|n/a|2640|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00|Lexington Av/53 St|3.2 mi|40.7575974|-73.9691429|1009|1243|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|1800|-73.969055|40.757552
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00|46 St|8.4 mi|40.7565965|-73.9143236|1442|1704|-73.9997754|40.7271183|4.6 mi|40.774059|-73.871857|n/a|1200|-73.9143964|40.7566297
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00|36 St|5.3 mi|40.7520038|-73.9287806|1480|1738|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1380|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1208|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|603|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1171|1204|-73.9932975|40.7295629|6.7 mi|40.774059|-73.871857|n/a|1620|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|860|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2160|-73.9817907|40.7578276
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00|74 St/Roosevelt Av Station|8.3 mi|40.746543|-73.890732|n/a|2063|-73.9943326|40.7285304|2.9 mi|40.7715416|-73.8717269|427|403|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:00:00-05:00|LaGuardia Airport|11.4 mi|40.774059|-73.871857|n/a|2919|-73.9943326|40.7285304|0.2 mi|40.7734912|-73.8758585|91|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 06:12:00-05:00||9.9 mi|40.7715416|-73.8717269|1303|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|125|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00|5 Av/53 St|3.0 mi|40.7602762|-73.9754916|1026|1311|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|1860|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1450|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1800|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00|50th Street|4.0 mi|40.7623826|-73.9863368|1127|1282|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|1980|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1288|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|603|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1147|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1560|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1406|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1320|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7715416|-73.8717269|394|403|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:12:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|0.2 mi|40.7734912|-73.8758585|85|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 06:24:00-05:00||9.9 mi|40.7715416|-73.8717269|1278|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|115|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00|5 Av/53 St|3.2 mi|40.7602762|-73.9754916|1061|1418|-73.9997754|40.7271183|8.1 mi|40.774059|-73.871857|n/a|1860|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00|36 St|5.3 mi|40.7520038|-73.9287806|1642|1738|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1680|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00|50th Street|4.0 mi|40.7623826|-73.9863368|1227|1282|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|1860|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1335|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|603|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1227|1265|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1560|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1447|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1380|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7715416|-73.8717269|456|403|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:24:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|0.2 mi|40.7734912|-73.8758585|93|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 06:36:00-05:00||9.9 mi|40.7715416|-73.8717269|1298|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|110|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2460|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00|5 Av/53 St|2.8 mi|40.7602762|-73.9754916|1230|1221|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|1680|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1577|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1380|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00|50th Street|4.0 mi|40.7623826|-73.9863368|1293|1282|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|1800|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1309|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|603|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1229|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1440|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1465|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1080|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7715416|-73.8717269|427|403|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:36:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2739|-73.9943326|40.7285304|0.2 mi|40.7734912|-73.8758585|94|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 06:48:00-05:00||9.9 mi|40.7715416|-73.8717269|1388|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00||11.6 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|101|130|-74.0001873|40.7313277|11.2 mi|40.774059|-73.871857|n/a|2400|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00|5 Av/53 St|3.0 mi|40.7602762|-73.9754916|1241|1311|-73.9932975|40.7295629|8.1 mi|40.774059|-73.871857|n/a|1920|-73.9755398|40.7602095
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1614|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1560|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00|50th Street|4.0 mi|40.7623826|-73.9863368|1307|1282|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2040|-73.9862468|40.7625048
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1369|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|603|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00|Court Square-23 Street Station|4.0 mi|40.7480716|-73.9471688|1260|1204|-73.9932975|40.7295629|6.4 mi|40.774059|-73.871857|n/a|1380|-73.9472068|40.747956
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1526|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1080|-73.9071013|40.7531039
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1823|-73.9943326|40.7285304|2.9 mi|40.7715416|-73.8717269|394|403|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 06:48:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.871857|n/a|2679|-73.9943326|40.7285304|0.2 mi|40.7734912|-73.8758585|91|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 07:00:00-05:00||9.9 mi|40.7715416|-73.8717269|1432|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|113|130|-74.0001873|40.7313277|10.9 mi|40.774059|-73.871857|n/a|2520|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|907|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|1980|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00|36 St|4.9 mi|40.7520038|-73.9287806|1708|1572|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1500|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1375|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|603|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1500|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1320|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00|Lexington Av - 63 St Subway Station|5.2 mi|40.7647873|-73.9664645|1343|1399|-73.9997754|40.7271183|7.6 mi|40.774059|-73.871857|n/a|1680|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1538|1361|-73.9932975|40.7295629|6.2 mi|40.774059|-73.871857|n/a|1380|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1883|-73.9943326|40.7285304|2.9 mi|40.7715416|-73.8717269|423|403|-73.890765|40.7464059
New York University|end|finish||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:00:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.871857|n/a|2799|-73.9943326|40.7285304|0.2 mi|40.7734912|-73.8758585|86|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-11 07:12:00-05:00||9.9 mi|40.7715416|-73.8717269|1436|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:12:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:12:00-05:00||11.3 mi|40.774059|-73.871857|n/a|2859|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:12:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|137|130|-74.0001873|40.7313277|10.9 mi|40.774059|-73.871857|n/a|2580|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:12:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1019|1035|-73.9997754|40.7271183|8.8 mi|40.774059|-73.871857|n/a|2040|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:12:00-05:00|36 St|5.3 mi|40.7520038|-73.9287806|1805|1738|-73.9932975|40.7295629|5.6 mi|40.774059|-73.871857|n/a|1500|-73.928781|40.752039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:12:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1367|1453|-73.9997754|40.7271183|3.3 mi|40.774059|-73.871857|n/a|603|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:12:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1487|1566|-73.9997754|40.7271183|4.2 mi|40.774059|-73.871857|n/a|1200|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|imperial|eastern|2017-04-11 07:12:00-05:00|Lexington Av - 63 St Subway Station|3.3 mi|40.7647873|-73.9664645|1409|1391|-73.9932975|40.7295629|7.4 mi|40.774059|-73.871857|n/a|1740|-73.966113|40.764629
