origin|split_on_leg|drive_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance_mi|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance_mi|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00||5.9|42.374262|-71.030395||2428|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00||5.9|42.374262|-71.030395||2428|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00|River St @ Fairmont St|0.6|42.3626423|-71.112429|310|329|-71.1196369|42.3650474|5.1|42.374262|-71.030395||2205|-71.112429|42.3626423
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00|Western Ave @ Genzyme|0.087|42.3640131|-71.119818|79|80|-71.1196369|42.3650474|5.9|42.374262|-71.030395||2417|-71.119805|42.363915
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00|Massachusetts Ave @ Pearl St|1.2|42.3649836|-71.1029969|453|505|-71.1196369|42.3650474|4.7|42.374262|-71.030395||1265|-71.1029969|42.3649836
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00|Cambridge St @ Mass Pike Exit|4.7|42.3606221|-71.1185263|774|821|-71.1196369|42.3650474|5.8|42.374262|-71.030395||1978|-71.118544|42.36064
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00|Magazine St @ Auburn St|1.1|42.3639069|-71.1057979|402|440|-71.1196369|42.3650474|4.8|42.374262|-71.030395||1380|-71.1057979|42.3639069
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00|State|4.1|42.3586466|-71.057326||1873|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|653|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00|Maverick|5.3|42.3691186|-71.0395296||2332|-71.1196369|42.3650474|1.4|42.3747715|-71.0290294|330|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00|Aquarium|4.4|42.3597918|-71.0515702||2254|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|581|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:10:00-05:00|Airport Station|5.9|42.374262|-71.030395||2452|-71.1196369|42.3650474|0.6|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 05:20:00-05:00||9.8|42.3747715|-71.0290294|1308|1388|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00||5.9|42.374262|-71.030395||2649|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00||5.9|42.374262|-71.030395||2649|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00|River St @ Fairmont St|0.6|42.3626423|-71.112429|323|329|-71.1196369|42.3650474|5.1|42.374262|-71.030395||2003|-71.112429|42.3626423
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00|Western Ave @ Genzyme|0.087|42.3640131|-71.119818|79|80|-71.1196369|42.3650474|5.5|42.374262|-71.030395||2582|-71.119818|42.3640131
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00|Massachusetts Ave @ Pearl St|1.2|42.3649836|-71.1029969|491|505|-71.1196369|42.3650474|4.7|42.374262|-71.030395||1507|-71.1029969|42.3649836
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00|Cambridge St @ Mass Pike Exit|4.7|42.3606221|-71.1185263|830|821|-71.1196369|42.3650474|5.3|42.374262|-71.030395||2509|-71.1185263|42.3606221
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00|Magazine St @ Auburn St|1.1|42.3639069|-71.1057979|392|440|-71.1196369|42.3650474|4.8|42.374262|-71.030395||1650|-71.1057979|42.3639069
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00|State|4.5|42.3586466|-71.057326||2089|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|581|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00|Maverick|5.8|42.3691186|-71.0395296||2591|-71.1196369|42.3650474|1.4|42.3747715|-71.0290294|313|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00|Aquarium|4.8|42.3597918|-71.0515702||2470|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|585|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:20:00-05:00|Airport Station|6.4|42.374262|-71.030395||2711|-71.1196369|42.3650474|0.6|42.3747715|-71.0290294|105|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 05:30:00-05:00||9.8|42.3747715|-71.0290294|1292|1388|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00||6.4|42.374262|-71.030395||2829|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00||6.4|42.374262|-71.030395||2829|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00|Kendall|3.1|42.3623895|-71.0862031|638|700|-71.1196369|42.3650474|3.8|42.374262|-71.030395||1156|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00|Charles/MGH|3.4|42.3611521|-71.070619|709|766|-71.1196369|42.3650474|2.7|42.374262|-71.030395||1080|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00|Harvard|1.4|42.3732593|-71.1187348|500|568|-71.1196369|42.3650474|5.6|42.374262|-71.030395||1714|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00|Central|1.2|42.3653463|-71.103606|452|481|-71.1196369|42.3650474|4.7|42.374262|-71.030395||1358|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00|Park Street|4.2|42.3563193|-71.0622047|759|793|-71.1196369|42.3650474|2.3|42.374262|-71.030395||832|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00|State|4.5|42.3586466|-71.057326||2094|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|645|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00|Maverick|5.7|42.3691186|-71.0395296||2590|-71.1196369|42.3650474|1.4|42.3747715|-71.0290294|360|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00|Government Center|4.4|42.3597135|-71.0591799||1990|-71.1196369|42.3650474|2.9|42.3747715|-71.0290294|592|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00|Airport Station|6.4|42.374262|-71.030395||2710|-71.1196369|42.3650474|0.6|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:30:00-05:00|Aquarium|4.8|42.3597918|-71.0515702||2475|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|587|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 05:40:00-05:00||9.8|42.3747715|-71.0290294|1336|1388|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00||5.9|42.374262|-71.030395||2318|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00||5.9|42.374262|-71.030395||2318|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00|River St @ Fairmont St|0.6|42.3626423|-71.112429|309|329|-71.1196369|42.3650474|5.2|42.374262|-71.030395||1873|-71.112387|42.362565
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00|Western Ave @ Genzyme|0.087|42.3640131|-71.119818|80|80|-71.1196369|42.3650474|5.8|42.374262|-71.030395||2204|-71.119805|42.363915
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00|Massachusetts Ave @ Pearl St|1.2|42.3649836|-71.1029969|475|505|-71.1196369|42.3650474|4.7|42.374262|-71.030395||1404|-71.1029969|42.3649836
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00|Cambridge St @ Mass Pike Exit|6.6|42.3606221|-71.1185263|808|829|-71.1196369|42.3650474|5.8|42.374262|-71.030395||2543|-71.118544|42.36064
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00|Magazine St @ Auburn St|1.1|42.3639069|-71.1057979|421|440|-71.1196369|42.3650474|4.8|42.374262|-71.030395||1518|-71.1057979|42.3639069
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00|State|4.1|42.3586466|-71.057326||1811|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|616|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00|Maverick|5.3|42.3691186|-71.0395296||2178|-71.1196369|42.3650474|1.4|42.3747715|-71.0290294|363|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00|Government Center|3.9|42.3597135|-71.0591799||1707|-71.1196369|42.3650474|2.9|42.3747715|-71.0290294|520|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00|Airport Station|5.9|42.374262|-71.030395||2298|-71.1196369|42.3650474|0.6|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:40:00-05:00|Aquarium|4.4|42.3597918|-71.0515702||2201|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|581|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 05:50:00-05:00||9.8|42.3747715|-71.0290294|1305|1388|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00||5.9|42.374262|-71.030395||2505|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00||5.9|42.374262|-71.030395||2505|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00|River St @ Fairmont St|0.6|42.3626423|-71.112429|325|329|-71.1196369|42.3650474|5.1|42.374262|-71.030395||2167|-71.112429|42.3626423
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00|Western Ave @ Genzyme|0.087|42.3640131|-71.119818|79|80|-71.1196369|42.3650474|5.8|42.374262|-71.030395||2427|-71.119805|42.363915
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00|Massachusetts Ave @ Pearl St|1.2|42.3649836|-71.1029969|481|505|-71.1196369|42.3650474|4.5|42.374262|-71.030395||1486|-71.1029969|42.3649836
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00|Cambridge St @ Mass Pike Exit|4.7|42.3606221|-71.1185263|904|821|-71.1196369|42.3650474|5.8|42.374262|-71.030395||2403|-71.118544|42.36064
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00|Magazine St @ Auburn St|1.1|42.3639069|-71.1057979|422|440|-71.1196369|42.3650474|4.6|42.374262|-71.030395||1692|-71.1057979|42.3639069
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00|State|4.1|42.3586466|-71.057326||1882|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|592|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00|Maverick|5.3|42.3691186|-71.0395296||2408|-71.1196369|42.3650474|1.4|42.3747715|-71.0290294|310|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00|Government Center|3.9|42.3597135|-71.0591799||1778|-71.1196369|42.3650474|2.9|42.3747715|-71.0290294|502|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00|Airport Station|5.9|42.374262|-71.030395||2528|-71.1196369|42.3650474|0.6|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:50:00-05:00|Aquarium|4.2|42.3597918|-71.0515702||2215|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|621|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 06:00:00-05:00||9.8|42.3747715|-71.0290294|1353|1388|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00||5.9|42.374262|-71.030395||2072|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00||5.9|42.374262|-71.030395||2072|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00|River St @ Fairmont St|0.6|42.3626423|-71.112429|349|329|-71.1196369|42.3650474|5.1|42.374262|-71.030395||2171|-71.112429|42.3626423
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00|Western Ave @ Genzyme|0.087|42.3640131|-71.119818|79|80|-71.1196369|42.3650474|5.9|42.374262|-71.030395||1963|-71.119805|42.363915
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00|Massachusetts Ave @ Pearl St|1.2|42.3649836|-71.1029969|502|505|-71.1196369|42.3650474|4.7|42.374262|-71.030395||1513|-71.1029969|42.3649836
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00|Cambridge St @ Mass Pike Exit|6.6|42.3606221|-71.1185263|777|829|-71.1196369|42.3650474|5.8|42.374262|-71.030395||2343|-71.118544|42.36064
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00|Magazine St @ Auburn St|1.1|42.3639069|-71.1057979|438|440|-71.1196369|42.3650474|4.8|42.374262|-71.030395||1628|-71.1057979|42.3639069
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00|State|4.1|42.3586466|-71.057326||1480|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|655|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00|Maverick|5.3|42.3691186|-71.0395296||1944|-71.1196369|42.3650474|1.4|42.3747715|-71.0290294|312|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00|Aquarium|4.4|42.3597918|-71.0515702||1861|-71.1196369|42.3650474|3.1|42.3747715|-71.0290294|628|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:00:00-05:00|Airport Station|5.9|42.374262|-71.030395||2064|-71.1196369|42.3650474|0.6|42.3747715|-71.0290294|103|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 06:10:00-05:00||9.8|42.3747715|-71.0290294|1354|1388|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:10:00-05:00||6.4|42.374262|-71.030395||2412|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:10:00-05:00||6.4|42.374262|-71.030395||2412|-71.1196369|42.3650474|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:10:00-05:00|Kendall|3.1|42.3623895|-71.0862031|712|700|-71.1196369|42.3650474|3.7|42.374262|-71.030395||1267|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:10:00-05:00|Charles/MGH|3.4|42.3611521|-71.070619|831|766|-71.1196369|42.3650474|2.7|42.374262|-71.030395||1055|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 06:10:00-05:00|Harvard|1.4|42.3732593|-71.1187348|567|568|-71.1196369|42.3650474|5.6|42.374262|-71.030395||1864|-71.118956|42.373362
